id,title,text_snippet,ground_truth
d75a674a8f702c61294731c5ad38eb3a,What to do if you're involved in a car accident: Essential steps to follow,"A car accident can happen in a split second. Whether you are at fault or someone else is a car accident is a nasty thing to happen. But often, the collision itself is only the start and, to make sure you’re protected further down the line, there are some things to remember. In this article, we’re going to be looking at some of the things to remember if you are involved in a car accident in the future. Also read | World First Aid Day 2023: Essenti",3
412e16957c91ed9e02e48a3b90fe593d,"Gurugram: Retired army colonel runs over woman with his SUV in Ardee city, held","A 29-year-old woman died after being hit by a speeding SUV at Ardee City in Sector 52, Gurugram, on Sunday afternoon, police said. The SUV was driven by a 70-year-old retired army colonel, who was arrested later that night but granted bail following Supreme Court guidelines. Police saidthe SUV driver, a resident of Block B of Ardee City, claimed that he had tried to save the woman and took a sharp left turn but ended up crashing into another car",1
39a077004ba67d8e8dc9330e3137a124,Himachal Pradesh: 2 brothers dead after cement-laden truck plunges into ravine in Shimla,"Two brothers died after their cement laden truck plunged into a ravine in Himachal Pradesh's Shimla district on Monday, police said. In the Shimla area of Himachal Pradesh, a truck carrying cement crashed into a ravine on Monday, killing two brothers, according to authorities. (PTI/Bipin Nautiyal/representative)  The victims have been identified as Dinesh Kumar (29) and Vinod Kumar (37), residents of Thhera village in Solan district, officials sa",1
b7293159fdede6f2ac67a0e35b319241,Arjun Kapoor-Jackky Bhagnani accident on Mere Husband Ki Biwi set: FWICE president says shooting has been stopped,"On Saturday, an unfortunate incident happened at the shoot of Arjun Kapoor, Bhumi Pednekar and Rakul Preet Singh starrer Mere Husband Ki Biwi, as the ceiling of the set they were shooting at in Mumbai collapsed. Several people were injured in the accident including Arjun, producer Jackky Bhagnani, director Mudassar Aziz and many crew members. Arjun Kapoor and Jackky Bhagnani got injured on Mere Husband Ki Biwi set  However, Federation of Western",2
365f00e0c07193508b88983c00a7213d,"Himachal: Tourist killed, pilot hurt as paragliders collide in Kullu","A tourist from Tamil Nadu was killed and a pilot was severely injured after the paraglider they were on collided with another one in Kullu’s Gadsa paragliding site on Friday. Following violations, paragliding at the Gadsa site in Kullu was banned in January 2023 which was lifted in February 2023. (Picture only for representational purpose)  The deceased has been identified as Jayesh Ram, 28, hailing from Tamil Nadu while the injured pilot was Ash",2
a33551cdbe5d2451ac2faff0c29a7070,"Speeding truck loses control in Shimla, crashes into multiple cars in shocking video","A terrifying accident caught on camera has surfaced online, showing a speeding truck losing control on a narrow mountainous road and colliding with four cars before turning on its side. The footage, reportedly recorded in Shimla, shows the chaos that unfolded as observers rushed to help those involved. The truck driver was seen climbing out of the overturned vehicle. (Instagram/@itx_shadu_04)  In the video, shared with the caption “Live accident",1
b45fb65a39fa3fcb5fef3d8c0877e1c7,"Fire breaks out in Navi Mumbai bus, close shave for 22 passengers","Passengers onboard a civic transport service bus had a narrow escape when it caught fire in Maharashtra's Navi Mumbai township on Thursday morning, police said. On Thursday morning, passengers on a civic transport service bus narrowly avoided death when it caught fire in the Navi Mumbai district in Maharashtra.(AP/Rafiq Maqbool/representative)  All the 22 passengers were evacuated safely and no one was injured, they said.  Know the latest trendin",2
b398224bcdc84292a372d9db16dd870b,Mother-son duo run over by garbage truck in Kalyan,"THANE: A speeding truck ran over a woman and her 4-year-old child at the Sri Dakshin Maruti Temple Square on Agra Road in Kalyan West on Wednesday, crushing them under the wheels of the vehicle. A speeding truck ran over a woman and her 4-year-old child at the Sri Dakshin Maruti Temple Square on Agra Road in Kalyan West. (Getty Images/iStockphoto)  The Bazarpeth police in Kalyan West have detained the driver, who works for the Kalyan Dombivli Mun",1
bebc766bd960967db73b7aa78d08c28d,Rescue efforts underway for nine trapped coal miners in Assam flooding incident,"Indian search teams including military divers worked Tuesday to reach several coal miners trapped underground after water flooded the shaft a day earlier, rescue officials said. Divers use a pulley to enter a coal mine to rescue trapped miners in Umrangso, a remote area in the northeastern state of Assam(REUTERS)  Nine men are reported to be trapped in the mine, with a rescue report saying three bodies had been spotted.  Know the latest trending",2
7e899c32851af582e5d2d8a17e88013f,Two children among 3 killed as truck collides with motorcycle on Shikrapur-Chakan Road,"A man and his two children were killed in an accident on the Shikrapur-Chakan Road on Monday. The incident occurred when a truck collided with the motorcycle the man was riding while on his way to drop off his children at the school. Shikrapur police rushed to the scene and sent the bodies for post-mortem. (REPRESENTATIVE PIC)  The deceased have been identified as Ganesh Sanjay Khedkar, 35, Tanmay Ganesh Khedkar, 9, and Shivam Ganesh Khedkar, 5,",1
1022d34708a5faffaefd402dedd493e8,"Odisha: 2 BJP leaders killed in car-truck collision, survivor suspects ‘deliberate attack’","Two leaders of the Bharatiya Janata Party (BJP) were reportedly killed after a dumper hit the car they were travelling in in Odisha's Sambalpur district on Sunday, police said. One of the survivors alleged that someone might have tried to hit their vehicle “intentionally”. (Pixabay/Representative)  The deceased were identified as Debendra Nayak, BJP's Goshala mandal president and Muralidhar Chhuria, a former sarpanch, reported news agency PTI, ad",1
18d32dc08d43c92923fd86937f4ac7d4,"Mumbai: Trailer collides with parked vehicles in Dharavi, none injured","A black-and-yellow taxi and a tempo fell into a creek after a speeding trailer hit parked vehicles at Dharavi in central Mumbai on Friday morning, an official said. In Dharavi, central Mumbai, a speeding trailer struck parked cars on Friday morning, causing a black-and-yellow cab and a tempo to plunge into a stream(Hindustan Times/Satyabrata Tripathy/representative)  No one was injured in the accident that occurred around 4.45 am at T-junction wh",1
48419c658e0c3c0e8bb4e537c01bd454,"Caught on camera: Two women thrown off scooty, narrowly escape tragedy after hitting car","A harrowing incident involving two women on a scooty was captured on CCTV, showing the riders losing control and skidding on an empty street. The scooty then collides with an oncoming car, which comes to a stop just in time to prevent what could have been a serious accident. The two women did not sustain any serious injuries in the incident.(X/@gharkakalesh)  The footage, shared on the microblogging platform X by the handle @Gharkakalesh, has gai",1
7c00eb28ce4853e7154a71ae7cbba9ac,"4 dead, one injured in collision with parked truck on Delhi-Haridwar highway","Four passengers travelling in a car, residents of Rewari, Haryana, died in a road accident on the Delhi-Haridwar highway late at night, while one passenger was seriously injured and is undergoing treatment at Rishikesh AIIMS Hospital. The injured passenger has admitted to AIIMS Rishikesh, where he is undergoing treatment. (Unsplash/Representational)  The road accident is in the Bahadarabad police station area. The car of the passengers coming fro",1
7c49393379cf61344b60e6d58b96ca1a,45 injured in bus crash on Delhi-Mumbai expressway due to heavy fog conditions,"Around 45 passengers were injured when a private bus rammed into two trucks, which had already collided with each other on the Delhi-Mumbai Expressway in Rajasthan's Dausa district on Thursday, police said. In Rajasthan's Dausa area, a private bus struck two vehicles that had previously collided on the Delhi-Mumbai Motorway, injuring about 45 people. (PTI/representational)  Nangal-Rajawatan DSP Charul Gupta said that a bus of devotees was going f",1
bca31d44c24d896dc1be5566d43a749a,Road mishap claim three lives in Himachal’s Theog,"Three youths lost their lives on New Year Eve after the vehicle they were travelling in rolled down the hill in Theog in Shimla district, police said on Wednesday. Mangled remains of the car. (HT Photo)  The deceased have been identified as Sajan, 23, Prashant, 21 and Sahil, 22, all from Kinnaur, officials added.  Know the latest trending news with HT. Read detailed articles here  The accident occurred last night at around 11.30 pm, said police.",1
bf9ea9c1774f88fa7fd41605277fbc4d,Death toll rises to 71 in Southern Ethiopia road accident,"The death toll from a road accident in southern Ethiopia has risen to at least 71, according to a local police official. At least 71 people have died in a vehicle accident in southern Ethiopia.(Unsplash/representational)  In a Facebook post late Sunday, the Sidama Police Commission Traffic Prevention and Control Directorate said that ""68 males and three females are known to have died in the accident so far"", citing Chief Inspector Daniel Sankura.",1
8c122559e9356b5c0251575093ad9277,"Actor Urmila Kothare's car runs over labourers in Mumbai, 1 killed","One labourer was killed and another one injured after being hit by Marathi actress Urmila Kothare's car in Mumbai's Kandivali, police said. The actress and her driver were also injured in the accident. Actor Urmila Kothare was also injured in the accident.  Urmila Kothare was returning from work when the accident occurred near Poisar Metro station. The driver lost control of the car, which was traveling at high speed, and hit two metro workers. O",1
b1f965af973978e108984b3f14071fba,Delhi: 54-year-old dead in late night crash near Chanakyapuri,"A 54-year-old cab driver was killed early on Thursday when a speeding SUV ran a red light and rammed into his van at the Sardar Patel Marg-Panchsheel Marg intersection in Chanakyapuri. Police suspect dense fog reduced visibility, leading to the accident. Mangled remains of the SUV which jumped the red light and crashed into the cab early on Thursday. (Sanchit Khanna/HT Photo)  The cab driver – Sukhdev Yadav – was driving a Maruti Eeco van with tw",1
65069e6ef349b221a5f37c721a1e5b58,Caught on cam: Speeding truck driver drags two men on Agra Highway,"In a shocking incident caught on camera on the Agra highway in Uttar Pradesh, a man was dragged under a moving truck while his motorbike remained wedged beneath it. A video of the incident, which has gone viral, captures the harrowing moment as the man, identified as Zakir, screamed for help while the truck continued to accelerate. The incident took place on Agra highway.(X/@Gharkakalesh)  The incident occurred as Zakir and a companion were retur",1
00e497106be375f0f11c4754854b033a,Road rage caught on cam: Truck's reckless manoeuvre sends biker tumbling on mountain road,"A heart-stopping moment of road rage was captured on camera, showing a truck's aggressive manoeuvre forcing a biker to fall on a mountainous road. The biker narrowly escaped tragedy with no significant damage or injuries reported. The biker narrowly escaped tragedy. (X/@Gharkakalesh)  The shocking video, captioned ""road rage between bike and truck,"" quickly gained traction online, amassing over 600k views shortly after being shared on X (formerly",1
9e37e3af6b653835417802c0bdace581,Biker dies after being hit by unidentified vehicle on SCLR,"Mumbai: A 42-year-old biker was killed on Sunday morning when he was hit by an unidentified vehicle while travelling on the Santacruz-Chembur Link Road (SCLR). Police have booked the vehicle’s driver for causing death by rash and negligent driving and are trying to identify the vehicle through CCTV footage. Biker dies after being hit by unidentified vehicle on SCLR  The deceased, identified as Laxmikant Lalbihari Dubey, lived with his family in L",1
f694584b465bdbfd9476f6230552b150,"Class differences and prejudices have a role to play in road rage, says top traffic psychologist","The last six months of the year have witnessed a surge in road rage incidents in our overcrowded cities. Police in Bangalore have reportedly registered 40 cases of road rage this year. Between August and October, volatile Delhi recorded more than ten incidents, including one that led to the death of a 20-year-old man. In suburban Mumbai, a 27-year-old man was beaten to death by a group of men after an altercation on a busy road. Anagha Pullangott",3
6605d555ce67283647b4ee7e8b4655e1,"Horrific Bengaluru accident that killed CEO, his family in Volvo sparks debate on road safety","A devastating road accident near Bengaluru that claimed the lives of six members of a family on Saturday has sparked a debate on whether cars made to be safe are effective on unsafe roads. The family was traveling in a Volvo SUV when a container truck overturned and crushed their vehicle, killing everyone inside. The accident occurred on National Highway 48 near Nelamangala, on the outskirts of Bengaluru.(X/drivesmart_IN)  The accident occurred o",1
571ebc93b536f7b2de2a0998dbee53b0,How heroic 20-year-old saved 30 burn victims of Jaipur LPG tanker blast,"Jaipur gas tanker explosion: Shortly after an LPG tanker collided with a truck on Friday that led to a massive fire, around 30 burn victims sought refuge in a farmhouse near the Jaipur-Ajmer National Highway. The family residing in a temporary shelter on the farmland was jolted awake by cries for help and opened their doors to a horrifying sight, The Times of India reported. Rescue operation underway after an LPG tanker collided with multiple veh",1
498f1cec9340e8776defab2323265545,"4-year-old boy run over by speeding car in Mumbai, teen driver arrested","A four-year-old boy was killed in Mumbai after being hit by a speeding car, which officials said was being driven by a 19-year-old. The incident occurred in Wadala area, and the child was knocked down when he was playing on the road, police said. Mumbai, India. Dec 21, 2024: A 3 -year-old boy lost his life after a car hit him near Wadala depot in Wadala, Mumbai. Mumbai, India. Dec 24, 2024. (Photo by Raju Shinde/HT Photo)(Hindustan Times)  Bhusha",1
c83e9fc064f6a79b98b6006634cb266c,"Caught on CCTV: Car flips 8 times on Rajasthan highway, passengers escape unhurt, ask for tea","In a miraculous escape, five passengers walked away unscathed after their SUV flipped eight times in a freak accident on a highway in Rajasthan's Nagaur district on Friday. The dramatic incident, captured on CCTV, showed the high-speed vehicle spiralling out of control before coming to a halt in front of a car showroom. In Rajasthan, five passengers miraculously escaped unhurt after their SUV flipped 8 times(X/HateDetectors)  (Also read: Man surv",1
ec2bcbdc6821b7cb5da7ce98e7883b2e,Jaipur gas tanker crash: CCTV shows fire sweeping nearby property moments after accident | Video,CCTV video at a property near the spot where a gas tanker collided with other vehicles on Jaipur -Ajmer highway in Rajasthan showed fire engulfing the premises within seconds and leaving a trail of destruction. Firefighters at the site of the accident after a truck loaded with a chemical collided with some other vehicles and caught fire on the Jaipur-Ajmer Highway.(PTI)  Other visuals showed smoke engulfing a street after the tanker collided with,1
fa4d9c25e5ba3a3b2ab0c31e0ccd99cd,"Ludhiana: Driver charred to death as truck overturns, catches fire","A truck driver was charred to death after the vehicle hit the railing of a bridge, overturned and caught fire in Transport Nagar on the Amritsar-Delhi national highway, officials said. The gutted truck after the accident near Transport Nagar in Ludhiana on Thursday. (Manish/HT)  Police said the victim was burned beyond recognition and they are working to ascertain his identity.  Know the latest trending news with HT. Read detailed articles here",1
0f315e57aa62fb297db62e1417ea95b4,"Mumbai ferry mishap: Body of missing passenger found, death toll rises to 14","A missing passenger's body was recovered on Thursday off the coast of Mumbai where a Naval boat had collided with a ferry the day before, police officials told the news agency PTI. The death toll in the tragic accident has now risen to 14. 14 people died in the tragic ferry boat accident off the coast of Mumbai (Bhushan Koyande/HT Photo)  The 43-year-old man was among the two passengers reported to be missing after the mishap. Search operations a",2
5ee672ce4e0b10219b956f21d2e952c1,Mumbai boat accident survivor recalls ‘mutilated body’ crashing on ferry deck after collision,"A survivor of the Mumbai boat accident that claimed 13 lives has opened up about the moment of impact and its aftermath. At least 13 people died and two were critically injured after a passenger ferry capsized off the coast of Mumbai on Wednesday evening. The ferry was hit by an out-of-control Indian Navy speedboat while plying tourists to Elephanta Island. A boat carrying 85 passengers capsizes near the Gateway of India, in Mumbai on Wednesday.(",2
6b74c9e3c4ea8d9cee36ff91e668c7bc,"Gujarat: Bus accident in Bhavnagar kills 6, leaves 10 injured","Six persons were killed and nearly 10 others injured after a private bus rammed into a dumper truck on a highway in Gujarat's Bhavnagar district on Tuesday morning, police said. On Tuesday morning, a private bus collided with a dumper truck on a highway in Gujarat's Bhavnagar district, killing six people and injuring about ten more. (PTI)  The accident took place near Trapaj village at around 6 am when the bus was on way towards Mahuva from Bhavn",1
00ead3d72c3d921b9bb41c47d037fdf5,Mumbai: Death toll rises to 8 in Kurla BEST bus accident as man succumbs to injuries,"A 55-year-old man, who was among the several persons injured in the BEST bus accident in Kurla area of Maharashtra's Mumbai, died on Monday morning, taking the death toll to eight, a civic official said. Sanjay More, who was intoxicated when he drove the BEST bus that killed eight people, swerved into the busy market at an unsafely high speed and struck stopped and moving cars, including a police jeep.(PTI)  The electric bus, hired by the civic-r",1
72e1c676f7a3ac905cb6c5d7b0304843,"25-year-old biker killed after being hit by bus in Mumbai, days after deadly Kurla accident","Days after a BEST bus accident killed seven persons in Mumbai's Kurla, a 25-year-old man died after being run over by the electric busy in the Govandi area, police said. Four days after the Kurla accident, BEST bus services had just resumed on Friday. (Raju Shinde/HT Photo)  The incident took place late on Saturday at the Shivaji Nagar junction in Govandi when the victim, Dikshit Vinod Rajput, was on his motorcycle, ANI reported.  Know the latest",1
1036b2b9d6c5a85a96ddd98239487b83,"Dutee Chand stops truck after accident, police detain driver for questioning","Sprinter Dutee Chand escaped unhurt after a truck hit her car near OMP Square in Cuttack, police said on Friday. A truck struck sprinter Dutee Chand's vehicle close to Cuttack's OMP Square, but she was unharmed(PTI)  The incident took place on Thursday evening when Dutee was returning to Bhubaneswar from her native Jajpur district with a friend. Her luxury car suffered damage in the accident, they said.  Know the latest trending news with HT. Rea",1
eb7eabe4c2f20106249b184cee568349,"Indian student dies, 4 injured after horrific car crash in UK's Leicestershire","A 32-year-old Indian student, Chiranjeevi Panguluri, has died in a road accident in Leicestershire, eastern England. The incident occurred on Tuesday morning when the car Panguluri was travelling in left the road and ended up in a ditch. A 27-year-old man was arrested on suspicion of causing death by dangerous driving.(REUTERS)  According to the Leicestershire Police, Panguluri was pronounced dead at the scene. Three other passengers, including o",1
253ce44fd42abd84b589ce3c58e45e86,UP: Fluorescent strips on stray bulls to prevent fatal accidents on highways,"The highways of Uttar Pradesh, particularly at night, have become a dangerous space where speeding vehicles and stray bulls often lead to fatal accidents. To address this issue, the Pilibhit district of Uttar Pradesh has launched an innovative initiative to make stray cattle more visible on roads after dark by installing reflective fluorescent strips around their necks and horns. Last month, UP presented what appeared to be a simple solution. Neo",3
02f68b7493c82bc4944874d0f4e1e923,Teenage boy crashes Porsche car into motorcycles in Mumbai's Bandra,"A speeding Porsche car allegedly driven by a 19-year-old boy crashed into motorcycles parked along a footpath in Bandra, Mumbai in the early hours in of the morning on Saturday, police officials told news agency PTI. Nobody was injured in the accident. The Porsche driven by a teenager crashed into motorcycles parked in Bandra on Saturday morning  The police booked Dhruv Gupta for rash and negligent driving and his his blood samples were sent for",1
e08bd2b82bf958289452954a1bcc385b,IPS officer en route to join duty dies in road accident in Hassan,"A 26-year-old probationary IPS officer Harsh Bardhan, who was en route to assume his duties, died after his jeep driver lost control while driving at a high speed near Kittanegadi village in Hassan taluk, police said on Monday. Harsh Bardhan (HT Photo)  Police said the accident took place on Sunday at around 4.15pm on National Highway 373, which connects Hassan and Mysuru, when Bardhan was en route to report to the Hassan district superintendent",1
dbf7b6a8cf5883e2f2e44e5d2bed91b7,Krushna Abhishek shares wife Kashmera Shah is doing fine after her accident: She is a strong woman,"Kashmera Shah recently met with an accident while she was in the US, away from her family. The actor had informed about the incident on social media by sharing a picture of blood-stained tissues on her car seat, followed by a picture of her nose covered in bandages. While the incident got everyone worried, her husband, actor-comedian Krushna Abhishek informs that she is doing fine. Krushna Abhishek on Kashmera Shah's health after accident  Explai",2
23000635058a6232f1a282ba09a9e607,Man survives crash with miraculous landing on pickup truck bonnet after hitting divider. Video,"A chilling video has gone viral on social media, capturing a scooter rider’s astonishing escape from what could have been a tragic accident. The 10-second clip, shared by X user Mikku, has left viewers both stunned and relieved as they witness the man’s extraordinary luck and calm demeanour. A scooter rider narrowly escaped disaster, landing on a truck's bonnet after losing control. (X)  Scooter rider loses control, lands on pickup truck bonnet",1
29880ddb51cf9e63ee4a4ca1b2a4daad,Two bus routes discontinued after fatal accident are now back in Uran,"Navi Mumbai: Nine months after suspending three bus routes following a fatal accident, Navi Mumbai Municipal Transport (NMMT) has reinstated two of them in response to persistent public demand. The routes were initially discontinued after an NMMT bus accident on February 8 along the Khopta-Koproli road towards JNPT. Representative Image. (BACHCHAN KUMAR/HT PHOTO)  The routes were initially discontinued after an NMMT bus accident on February 8 alo",3
c3e2f94fd8c82439de39d344c6a65749,UP: Five doctors killed after car collides with truck in Kannauj,"Kannauj accident: Five doctors were killed after the vehicle they were travelling in crashed into a divider and got hit by a truck in n the Lucknow-Agra Expressway early Wednesday morning near Uttar Pradesh’s Kannauj city, police said. Wreckage of a car being towed away after an accident at the Agra-Lucknow Expressway, in Kannauj district.(PTI)  The vehicle they were traveling in lost control, crashed into the divider, and then veered into the op",3
76ec2503331fe0a46b43ab49538181ae,Dehradun accident: Police try to piece together what led to Innova crash that killed 6 students,"Dehradun car accident: A night out turned into a tragedy in Dehradun's ONGC Chowk on Monday night when a speeding multi-utility vehicle (MUV), Innova, collided with a container truck, claiming the lives of six students. The victims, all residents of Dehradun except for Kunal Kukreja (23) from Chamba, Himachal Pradesh, were identified as Atul Agrawal (24), Rishabh Jain (24), Navya Goel (23), Kamakshi (20), and Guneet (19). People gather around the",1
fb86c3b62f9cb654d83e5079eccb582a,Noida: Mad dash to admit sick child ends in death of 5 of family in accident,"Tragedy struck a family after their two-year-old boy, who had a low blood count and needed urgent blood transfusion, was shuttled off from one hospital to another four times on Sunday evening, all the way from Dadri to Noida, only for five members of the family to perish in a late night accident on the Noida-Greater Noida Expressway. The exact reason for the accident remains unascertained as all five occupants— Hari Mohan’s cousin Aman Singh, 27,",1
6ee838c3d859a41f7fc4650f41ce435a,"Chain accident between BMTC bus, truck and a car kills two on Bengaluru’s Airport Road: Report","A multi-vehicle accident occurred late on Monday night on the road leading to the Kempegowda International Airport (KIA) in Devanahalli, Bengaluru, resulting in the deaths of two individuals and injuries to several others. The incident took place near the Yelahanka flyover, where traffic conditions worsened due to the chain collision. The BMTC Volvo bus involved in the accident was in mangled shape on Bengaluru's Airport Road.(Reddit)  The deceas",1
ba5a014b28d9be667607327b0b871a9a,Teens on way to college die in car crash on Gurugram Expressway; 2 more wounded,"Gurugram, Mayhem struck Gurugram's Sohna Expressway on Monday when a speeding car went through the divider killing two of its three teenage occupants and seriously wounding three more commuters, according to police. Teens on way to college die in car crash on Gurugram Expressway; 2 more wounded  The Tata Altroz car, cruising out of control, uprooted a light pole and rammed into another car, a Honda City, on the other side of the road, causing a b",1
2d0fd082747941cb2d2da776b8411cff,"J&K: 3 killed, 4 critically injured as Eeco van falls into gorge in Reasi district","At least three persons, including a 10-month old baby, were killed and four others sustained critical injuries when an Eeco van skidded off the road and plunged into a deep gorge in the Chassana area of Reasi district in Jammu and Kashmir on Saturday. An Eeco van skidded off the road and plunged into a deep gorge in the Chassana area of Reasi district in Jammu and Kashmir on Saturday. (For representational purpose only)  The accident took place a",1
ee384e402413f695429dde2bcfd31e13,Video: Kerala CM Pinarayi Vijayan's convoy involved in pile-up in Thiruvananthapuram,"Kerala chief minister Pinarayi Vijayan's convoy met with an accident on Monday evening at the Vamanapuram Park junction in the Thiruvananthapuram district, reported news agency PTI. Kerala CM Pinarayi Vijayan's convoy met with an accident on Monday evening in Thiruvananthapuram(PTI)  The accident took place while the chief minister was travelling back to Thiruvananthapuram from Kottayam, accompanied by five escort vehicles and an ambulance.  Know",1
1b4da1a943cb496a8f54eff660541bf5,25-year-old pillion rider mowed down after falling from bike,"MUMBAI: A 25-year-old pillion rider was mowed down by an unknown vehicle after the two-wheeler he was travelling on skidded causing the deceased to fall on Western Express Highway (WEH) on Sunday night. 25-year-old pillion rider mowed down after falling from bike  According to the rider of the two-wheeler and the only eyewitness of the crash, the accident took place at 11.10pm on Sunday on WEH near the turn towards Mahim from Bandra east.  Know t",1
f0e92f7deecacf3bb39e1644c4d94dab,"Indore police's ‘Yamraj’, Jawahar Singh, dies in accident while tending cow","Indore Police’s ‘Yamraj,’ head constable Jawahar Singh Yadav, has died after an electric shock while caring for his cow, which also died in the incident. Police head constable Jawahar Singh Yadav, known as 'Yamraj', dies in tragic electric shock.(Facebook)  Yadav became famous during the COVID-19 pandemic for dressing as Yamraj, the Hindu god of death, to spread awareness, urging people to stay home and get vaccinated.  Know the latest trending n",2
00394820f024350d9c7e684ded929845,"Teen run over by train while crossing railway track, dies","Navi Mumbai: A 16-year-old girl died after being run over by a local train while trying to cross the railway track instead of using the stairs at Seawoods station in Navi Mumbai on Monday afternoon. The accident disrupted services on the Harbour line for around half an hour. Teen run over by train while crossing railway track, dies  The deceased, Sana Abdul Siddique, was a resident of Govandi and the daughter of a scrap dealer. She regularly trav",2
61b4f392c49331353b236060ce2681b8,"Hyderabad man accidentally falls off 3rd floor while chasing a dog, dies","A 23-year-old man died in Hyderabad when he accidentally fell from the third-floor window while playfully chasing a dog. The incident took place at the VV Pride Hotel in Chandanagar, where the victim had gone to attend his friend's birthday party on Monday, reports News18. CCTV footage shows Uday stepping out of his room and encountering a dog in the hotel corridor  CCTV Footage Reveals Tragic Events  A widely shared video on social media and CCT",2
10af054a98b97cde52a4ccaf7e66564d,"Odisha man visits hospital after being hit by truck, doctors allegedly steal his organs","A Odisha man, who died after being hit by a mini truck, went to a private hospital in Cuttack for treatment. He died at the hospital three days later. The 44-year-old's family alleges that the doctors stole his organs during the treatment. The family says they found surgery marks on the abdomen even though the victim had suffered head injuries. The hospital authorities had handed over the body to the family members of the deceased without conduct",1
8b18c99254fe42dfb2d02867f7b56930,2 dead as car hits toll staffers in Una,"Two staff members at the Ajouli toll barrier in the Una district of Himachal Pradesh were killed on Monday and another was critically injured after a ‘rashly-driven’ car rammed into them, officials said. The mangled remains of the car after the accident at Ajouli toll barrier in Una district on Monday. (HT Photo)  The accident occurred around 4 pm.  Know the latest trending news with HT. Read detailed articles here  Police said Ranjeet Singh, 45,",1
ef06d7a32cf9412bf1c96cf42a342451,"28-year-old Bengaluru woman dragged by cab for 40 feet after colliding with BMTC bus, dies: Report","An accident in Bengaluru on Tuesday morning claimed the life of a 28-year-old woman, identified as Monika S, when she was struck by a speeding Bengaluru Metropolitan Transport Corporation (BMTC) bus and then dragged by a cab for nearly 40 feet. The incident occurred at around 9:50 am near Ullal Upanagar Lake on 80 feet road, and both the bus and cab drivers have since been arrested, The Indian Express reported. Monika was riding her scooter when",1
8666593c46a2e9b4984141bb36b694e9,Two killed after being run over by speeding truck on Sohna Road,"Gurugram: Two people were killed after being run over by a speeding truck near the busy Ambedkar roundabout on Sohna Road, police said on Wednesday. Two people were killed after being run over by a speeding truck near the busy Ambedkar roundabout on Sohna Road in Gurugram. (Representational Image)  They identified the deceased as Geeta Yadav, 39, from Najafgarh, Delhi and Vinit Kumar, 34, from Nuh. The incident took place at 3pm on Tuesday. Accor",1
813ef8aaa520f950832ab9a6536f9331,2 die as car with polls officials plunges into gorge in Reasi,"A driver and a constable died while election zonal magistrate escaped unhurt when their car veered off the road and plunged into a gorge in Reasi district on Tuesday, said officials. Eleven constituencies in three districts of Reasi, Rajouri and Poonch are going to polls in second phase on Tuesday.  The deceased were identified as constable Ajaz Khan of IRP’s 19 battalion and Javeed Ahmad (driver) son of Bashir Ahmad resident of Khour.  Know the",1
298ceed2a625ce3057538f8aa044dd22,Disturbing video shows KSRTC bus run over woman in Karnataka's Tumakuru,"A woman was critically injured after being run over by a state-owned Karnataka State Road Transport Corporation (KSRTC) bus while crossing the road near the bus terminal in Tumakuru, located 70 km from Bengaluru. Eyewitnesses claimed the KSRTC bus was allegedly speeding (Representational Image)  A video posted on the social media platform X by a Karnataka portfolio could not be independently verified by HT Digital. According to the post, eyewitne",1
f092147bbc32c8003fd9849ab3fe3893,EXCLUSIVE| Preeti Jhangiani gives husband Parvin Dabas' health update: He will be out of the ICU tomorrow,"Actor Preeti Jhangiani, wife of actor-director Parvin Dabas, who is in the ICU with grievous injuries, following a car accident in the early hours of Saturday in Mumbai, has spoken out for the first time since the unfortunate incident. “It’s a shock, we’re still coping with it emotionally. He is usually very active and doesn’t stop talking about work even for a minute. To see him lying down and not his active self, is disturbing for the family,”",1
004e04a3af6ead7260b6d06ce57dd5c5,"Video: Pune civic body truck falls into sinkhole, driver escapes unhurt","A truck belonging to the civic sanitation department in Maharashtra's Pune fell into a sinkhole that opened up near the City Post Office on Friday. The driver of the jetting machine truck, used for cleaning drainage lines, was unharmed, news agency PTI reported citing fire brigade officials. The incident occurred at 4 pm in the densely populated Budhwar Peth area on Friday.(PTI)  The incident occurred at 4 pm in the densely populated Budhwar Peth",1
420d546ded8c59e8fd7ce4200b2d5387,"Gurugram accident: Biker's friend says police didn't collect video as evidence, mother questions SUV driver's bail","One of the friends of a biker, who died in an accident in Haryana's Gurugram after his bike collided with an SUV, has alleged that the police did not collect video of the accident as evidence despite seeing the footage at the scene of the accident, reported India Today. A car collided into a bike ina deadly accident on Golf Course road, Gurugram(Nabila Jamal/X)  Pradyuman Kumar, a friend of 23-year-old Akshat Garg, who died in the accident on Gol",1
cfaaa66a3d9a3923b231848dc04f01d3,"Injured in freak accident, Nawab Malik’s son-in-law still critical","Mumbai: Nationalist Congress Party (NCP) leader Nawab Malik’s son-in-law Sameer Khan, who was critically injured in an accident on Tuesday, will be kept under observation for another 48 hours. He has already undergone two surgeries to remove blood clots in his head but is still unconscious, said police. The driver who allegedly lost control of the family’s sports utility vehicle and rammed it into Khan has been booked for rash driving and endange",1
